precid,huid,Block2010str,sex,race,hispan,randagePCT12,gqtype,hcb_lat,hcb_lon,gradelevel,ncs_lat,ncs_lon,SCHNAM09,NCESSCH,hcb_ncs_line
B371559607012024P0062,B371559607012024H037,B371559607012024,2,3.0,0.0,16.0,0.0,34.69414262005795,-79.04582716257113,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.04582716257113 34.69414262005795, -79.00006599999999 34.645515)"
B371559607012026P0037,B371559607012026H014,B371559607012026,2,3.0,0.0,15.0,0.0,34.704102084791614,-79.02412473243967,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02412473243967 34.704102084791614, -79.00006599999999 34.645515)"
B371559607012026P0008,B371559607012026H016,B371559607012026,2,2.0,0.0,18.0,0.0,34.704102084791614,-79.02412473243967,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02412473243967 34.704102084791614, -79.00006599999999 34.645515)"
B371559607013000P0014,B371559607013000H003,B371559607013000,2,1.0,0.0,17.0,0.0,34.69125464927,-79.00180882465715,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.00180882465715 34.69125464927, -79.00006599999999 34.645515)"
B371559607013004P0003,B371559607013004H003,B371559607013004,1,1.0,0.0,18.0,0.0,34.686534169089974,-79.004617510627,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.004617510627 34.686534169089974, -79.00006599999999 34.645515)"
B371559607013004P0002,B371559607013004H004,B371559607013004,1,1.0,0.0,16.0,0.0,34.686534169089974,-79.004617510627,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.004617510627 34.686534169089974, -79.00006599999999 34.645515)"
B371559607013007P0001,B371559607013007H005,B371559607013007,1,1.0,0.0,14.0,0.0,34.698781614032185,-79.00698394113579,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.00698394113579 34.698781614032185, -79.00006599999999 34.645515)"
B371559607013007P0033,B371559607013007H016,B371559607013007,1,3.0,0.0,17.0,0.0,34.698781614032185,-79.00698394113579,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.00698394113579 34.698781614032185, -79.00006599999999 34.645515)"
B371559607013010P0014,B371559607013010H007,B371559607013010,2,1.0,0.0,10.0,0.0,34.68442517678611,-79.00862311210979,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -79.00862311210979 34.68442517678611, -79.005224 34.658093)"
B371559607013010P0029,B371559607013010H013,B371559607013010,2,2.0,0.0,14.0,0.0,34.68442517678611,-79.00862311210979,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -79.00862311210979 34.68442517678611, -79.03142799999999 34.603928)"
B371559607013010P0038,B371559607013010H014,B371559607013010,2,3.0,0.0,7.0,0.0,34.68442517678611,-79.00862311210979,G02,34.638007,-79.012112,TANGLEWOOD ELEMENTARY,370393002246.0,"LINESTRING ( -79.00862311210979 34.68442517678611, -79.012112 34.638007)"
B371559607013010P0033,B371559607013010H015,B371559607013010,1,3.0,0.0,15.0,0.0,34.68442517678611,-79.00862311210979,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.00862311210979 34.68442517678611, -79.00006599999999 34.645515)"
B371559607013010P0032,B371559607013010H015,B371559607013010,1,3.0,0.0,12.0,0.0,34.68442517678611,-79.00862311210979,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -79.00862311210979 34.68442517678611, -79.03142799999999 34.603928)"
B371559607013010P0031,B371559607013010H016,B371559607013010,1,3.0,0.0,11.0,0.0,34.68442517678611,-79.00862311210979,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -79.00862311210979 34.68442517678611, -79.005224 34.658093)"
B371559607013012P0044,B371559607013012H010,B371559607013012,2,7.0,0.0,14.0,0.0,34.69138864530841,-79.01060059054936,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.01060059054936 34.69138864530841, -79.00006599999999 34.645515)"
B371559607013012P0041,B371559607013012H015,B371559607013012,1,7.0,0.0,15.0,0.0,34.69138864530841,-79.01060059054936,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.01060059054936 34.69138864530841, -79.00006599999999 34.645515)"
B371559607013017P0003,B371559607013017H002,B371559607013017,1,7.0,0.0,16.0,0.0,34.68765366085583,-79.01287142200592,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.01287142200592 34.68765366085583, -79.00006599999999 34.645515)"
B371559607013017P0002,B371559607013017H002,B371559607013017,1,7.0,0.0,12.0,0.0,34.68765366085583,-79.01287142200592,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -79.01287142200592 34.68765366085583, -79.005224 34.658093)"
B371559607013020P0001,B371559607013020H004,B371559607013020,1,1.0,0.0,6.0,0.0,34.68355367953654,-79.01127418657772,G01,34.638007,-79.012112,TANGLEWOOD ELEMENTARY,370393002246.0,"LINESTRING ( -79.01127418657772 34.68355367953654, -79.012112 34.638007)"
B371559607013021P0003,B371559607013021H002,B371559607013021,1,3.0,0.0,5.0,0.0,34.6856401704876,-79.01094100720684,KG,34.638007,-79.012112,TANGLEWOOD ELEMENTARY,370393002246.0,"LINESTRING ( -79.01094100720684 34.6856401704876, -79.012112 34.638007)"
B371559607013022P0005,B371559607013022H005,B371559607013022,2,1.0,0.0,7.0,0.0,34.686126167670096,-79.01262280058253,G01,34.638007,-79.012112,TANGLEWOOD ELEMENTARY,370393002246.0,"LINESTRING ( -79.01262280058253 34.686126167670096, -79.012112 34.638007)"
B371559607013024P0010,B371559607013024H008,B371559607013024,2,1.0,0.0,16.0,0.0,34.687477660781646,-79.01500235548322,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.01500235548322 34.687477660781646, -79.00006599999999 34.645515)"
B371559607013024P0009,B371559607013024H008,B371559607013024,2,1.0,0.0,17.0,0.0,34.687477660781646,-79.01500235548322,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.01500235548322 34.687477660781646, -79.00006599999999 34.645515)"
B371559607013027P0010,B371559607013027H005,B371559607013027,2,1.0,0.0,17.0,0.0,34.699136106861864,-79.02283769223217,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.00006599999999 34.645515)"
B371559607013027P0058,B371559607013027H017,B371559607013027,2,2.0,0.0,14.0,0.0,34.699136106861864,-79.02283769223217,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.00006599999999 34.645515)"
B371559607013027P0139,B371559607013027H042,B371559607013027,2,3.0,0.0,14.0,0.0,34.699136106861864,-79.02283769223217,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.00006599999999 34.645515)"
B371559607013027P0142,B371559607013027H048,B371559607013027,2,3.0,0.0,16.0,0.0,34.699136106861864,-79.02283769223217,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.00006599999999 34.645515)"
B371559607013027P0144,B371559607013027H049,B371559607013027,2,3.0,0.0,15.0,0.0,34.699136106861864,-79.02283769223217,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.00006599999999 34.645515)"
B371559607013027P0146,B371559607013027H051,B371559607013027,2,3.0,0.0,15.0,0.0,34.699136106861864,-79.02283769223217,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.00006599999999 34.645515)"
B371559607013027P0145,B371559607013027H054,B371559607013027,2,3.0,0.0,17.0,0.0,34.699136106861864,-79.02283769223217,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.00006599999999 34.645515)"
B371559607013027P0214,B371559607013027H056,B371559607013027,1,7.0,0.0,15.0,0.0,34.699136106861864,-79.02283769223217,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.00006599999999 34.645515)"
B371559607013027P0204,B371559607013027H060,B371559607013027,2,6.0,1.0,18.0,0.0,34.699136106861864,-79.02283769223217,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.00006599999999 34.645515)"
B371559607013027P0143,B371559607013027H060,B371559607013027,2,3.0,0.0,16.0,0.0,34.699136106861864,-79.02283769223217,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.00006599999999 34.645515)"
B371559607013027P0062,B371559607013027H062,B371559607013027,2,2.0,0.0,18.0,0.0,34.699136106861864,-79.02283769223217,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.00006599999999 34.645515)"
B371559607013027P0090,B371559607013027H063,B371559607013027,1,3.0,0.0,16.0,0.0,34.699136106861864,-79.02283769223217,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.00006599999999 34.645515)"
B371559607013027P0202,B371559607013027H072,B371559607013027,2,6.0,1.0,15.0,0.0,34.699136106861864,-79.02283769223217,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.00006599999999 34.645515)"
B371559607013027P0203,B371559607013027H072,B371559607013027,2,6.0,1.0,16.0,0.0,34.699136106861864,-79.02283769223217,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.00006599999999 34.645515)"
B371559607013027P0213,B371559607013027H073,B371559607013027,1,7.0,0.0,16.0,0.0,34.699136106861864,-79.02283769223217,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02283769223217 34.699136106861864, -79.00006599999999 34.645515)"
B371559607013029P0006,B371559607013029H004,B371559607013029,2,1.0,0.0,16.0,0.0,34.69182813529871,-79.03177601927464,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03177601927464 34.69182813529871, -79.00006599999999 34.645515)"
B371559607013029P0020,B371559607013029H007,B371559607013029,2,3.0,0.0,14.0,0.0,34.69182813529871,-79.03177601927464,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03177601927464 34.69182813529871, -79.00006599999999 34.645515)"
B371559607013029P0007,B371559607013029H009,B371559607013029,2,1.0,0.0,18.0,0.0,34.69182813529871,-79.03177601927464,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03177601927464 34.69182813529871, -79.00006599999999 34.645515)"
B371559607013031P0015,B371559607013031H007,B371559607013031,1,2.0,0.0,14.0,0.0,34.68550066612756,-79.02321188914685,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -79.02321188914685 34.68550066612756, -79.03142799999999 34.603928)"
B371559607013031P0014,B371559607013031H008,B371559607013031,1,2.0,0.0,12.0,0.0,34.68550066612756,-79.02321188914685,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -79.02321188914685 34.68550066612756, -79.03142799999999 34.603928)"
B371559607013031P0016,B371559607013031H008,B371559607013031,1,2.0,0.0,17.0,0.0,34.68550066612756,-79.02321188914685,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02321188914685 34.68550066612756, -79.00006599999999 34.645515)"
B371559607013032P0006,B371559607013032H003,B371559607013032,2,1.0,0.0,17.0,0.0,34.68365317651363,-79.01754230904241,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.01754230904241 34.68365317651363, -79.00006599999999 34.645515)"
B371559607013032P0005,B371559607013032H003,B371559607013032,2,1.0,0.0,13.0,0.0,34.68365317651363,-79.01754230904241,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -79.01754230904241 34.68365317651363, -79.03142799999999 34.603928)"
B371559607013032P0022,B371559607013032H004,B371559607013032,2,7.0,0.0,15.0,0.0,34.68365317651363,-79.01754230904241,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.01754230904241 34.68365317651363, -79.00006599999999 34.645515)"
B371559607013032P0018,B371559607013032H005,B371559607013032,2,3.0,0.0,16.0,0.0,34.68365317651363,-79.01754230904241,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.01754230904241 34.68365317651363, -79.00006599999999 34.645515)"
B371559607013032P0013,B371559607013032H006,B371559607013032,1,3.0,0.0,7.0,0.0,34.68365317651363,-79.01754230904241,G02,34.638007,-79.012112,TANGLEWOOD ELEMENTARY,370393002246.0,"LINESTRING ( -79.01754230904241 34.68365317651363, -79.012112 34.638007)"
B371559607013033P0003,B371559607013033H001,B371559607013033,2,3.0,0.0,17.0,0.0,34.68775965164139,-79.03492052826671,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03492052826671 34.68775965164139, -79.00006599999999 34.645515)"
B371559607013034P0015,B371559607013034H012,B371559607013034,1,3.0,0.0,16.0,0.0,34.691810632933866,-79.03817542804758,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03817542804758 34.691810632933866, -79.00006599999999 34.645515)"
B371559607013034P0044,B371559607013034H016,B371559607013034,2,3.0,0.0,14.0,0.0,34.691810632933866,-79.03817542804758,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03817542804758 34.691810632933866, -79.00006599999999 34.645515)"
B371559607013034P0048,B371559607013034H018,B371559607013034,2,3.0,0.0,17.0,0.0,34.691810632933866,-79.03817542804758,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03817542804758 34.691810632933866, -79.00006599999999 34.645515)"
B371559607013034P0046,B371559607013034H021,B371559607013034,2,3.0,0.0,15.0,0.0,34.691810632933866,-79.03817542804758,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03817542804758 34.691810632933866, -79.00006599999999 34.645515)"
B371559607013034P0047,B371559607013034H021,B371559607013034,2,3.0,0.0,17.0,0.0,34.691810632933866,-79.03817542804758,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03817542804758 34.691810632933866, -79.00006599999999 34.645515)"
B371559607013034P0051,B371559607013034H022,B371559607013034,2,3.0,0.0,17.0,0.0,34.691810632933866,-79.03817542804758,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03817542804758 34.691810632933866, -79.00006599999999 34.645515)"
B371559607013034P0014,B371559607013034H024,B371559607013034,1,3.0,0.0,16.0,0.0,34.691810632933866,-79.03817542804758,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03817542804758 34.691810632933866, -79.00006599999999 34.645515)"
B371559607013034P0050,B371559607013034H024,B371559607013034,2,3.0,0.0,17.0,0.0,34.691810632933866,-79.03817542804758,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03817542804758 34.691810632933866, -79.00006599999999 34.645515)"
B371559607013034P0049,B371559607013034H027,B371559607013034,2,3.0,0.0,15.0,0.0,34.691810632933866,-79.03817542804758,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03817542804758 34.691810632933866, -79.00006599999999 34.645515)"
B371559607013034P0016,B371559607013034H028,B371559607013034,1,3.0,0.0,16.0,0.0,34.691810632933866,-79.03817542804758,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03817542804758 34.691810632933866, -79.00006599999999 34.645515)"
B371559607013038P0004,B371559607013038H001,B371559607013038,1,1.0,0.0,17.0,0.0,34.685368159746254,-79.0403564944047,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.0403564944047 34.685368159746254, -79.00006599999999 34.645515)"
B371559607013040P0011,B371559607013040H007,B371559607013040,1,3.0,0.0,15.0,0.0,34.68487515926601,-79.04672234905692,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.04672234905692 34.68487515926601, -79.00006599999999 34.645515)"
B371559607013040P0038,B371559607013040H007,B371559607013040,2,3.0,0.0,15.0,0.0,34.68487515926601,-79.04672234905692,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.04672234905692 34.68487515926601, -79.00006599999999 34.645515)"
B371559607013040P0037,B371559607013040H008,B371559607013040,2,3.0,0.0,17.0,0.0,34.68487515926601,-79.04672234905692,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.04672234905692 34.68487515926601, -79.00006599999999 34.645515)"
B371559607013040P0009,B371559607013040H011,B371559607013040,1,3.0,0.0,15.0,0.0,34.68487515926601,-79.04672234905692,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.04672234905692 34.68487515926601, -79.00006599999999 34.645515)"
B371559607013040P0012,B371559607013040H012,B371559607013040,1,3.0,0.0,16.0,0.0,34.68487515926601,-79.04672234905692,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.04672234905692 34.68487515926601, -79.00006599999999 34.645515)"
B371559607013040P0010,B371559607013040H015,B371559607013040,1,3.0,0.0,17.0,0.0,34.68487515926601,-79.04672234905692,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.04672234905692 34.68487515926601, -79.00006599999999 34.645515)"
B371559607013042P0005,B371559607013042H002,B371559607013042,1,3.0,0.0,16.0,0.0,34.68148767501439,-79.04364364256072,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.04364364256072 34.68148767501439, -79.00006599999999 34.645515)"
B371559607013042P0004,B371559607013042H005,B371559607013042,1,3.0,0.0,15.0,0.0,34.68148767501439,-79.04364364256072,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.04364364256072 34.68148767501439, -79.00006599999999 34.645515)"
B371559607013043P0001,B371559607013043H001,B371559607013043,1,3.0,0.0,15.0,0.0,34.68380966919229,-79.03365745255047,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.03365745255047 34.68380966919229, -79.00006599999999 34.645515)"
B371559607013046P0035,B371559607013046H010,B371559607013046,2,2.0,0.0,16.0,0.0,34.66731574616524,-79.02148081216495,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02148081216495 34.66731574616524, -79.00006599999999 34.645515)"
B371559607013046P0023,B371559607013046H011,B371559607013046,1,2.0,0.0,15.0,0.0,34.66731574616524,-79.02148081216495,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -79.02148081216495 34.66731574616524, -79.00006599999999 34.645515)"
