precid,huid,Block2010str,sex,race,hispan,randagePCT12,gqtype,hcb_lat,hcb_lon,Earnings,agegroupLODES,Education,jobtype,IndustryCode,NAICS2D,wet_lat,wet_lon,hcb_wet_line,SIName,od_distance
B371559602013056P0019,B371559602013056H001,B371559602013056,2,1.0,0.0,59.0,0.0,34.90420584811853,-79.00970667448938,3.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.00970667448938 34.90420584811853, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,30.67817649325216
B371559602013060P0145,B371559602013060H054,B371559602013060,2,3.0,0.0,35.0,0.0,34.87426689916257,-78.96932361468963,3.0,2.0,3.0,JT07,15.0,61.0,34.61064,-79.02268,"LINESTRING ( -78.96932361468963 34.87426689916257, -79.02268 34.61064)",W H KNUCKLES ELEMENTARY SCHOOL,29.94466214832522
B371559602013098P0091,B371559602013098H029,B371559602013098,2,2.0,1.0,48.0,0.0,34.89427838000258,-78.98759926098423,3.0,2.0,2.0,JT07,15.0,61.0,34.61064,-79.02268,"LINESTRING ( -78.98759926098423 34.89427838000258, -79.02268 34.61064)",W H KNUCKLES ELEMENTARY SCHOOL,9.930047886902512
B371559602013099P0162,B371559602013099H054,B371559602013099,2,2.0,0.0,24.0,0.0,34.89257832782661,-78.99797945041027,2.0,1.0,0.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.99797945041027 34.89257832782661, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,10.781132578263232
B371559602013099P0198,B371559602013099H066,B371559602013099,1,3.0,1.0,39.0,0.0,34.89257832782661,-78.99797945041027,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.99797945041027 34.89257832782661, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,11.35751566765562
B371559602021009P0026,B371559602021009H005,B371559602021009,2,2.0,0.0,51.0,0.0,34.85874716282084,-79.11823146028085,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.11823146028085 34.85874716282084, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,27.8398242651046
B371559602021013P0007,B371559602021013H004,B371559602021013,2,1.0,0.0,56.0,0.0,34.85775716829873,-79.10025821206933,3.0,3.0,4.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.10025821206933 34.85775716829873, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,17.782037717722815
B371559602021013P0128,B371559602021013H023,B371559602021013,2,3.0,0.0,35.0,0.0,34.85775716829873,-79.10025821206933,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.10025821206933 34.85775716829873, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,29.495473465201968
B371559602021013P0142,B371559602021013H050,B371559602021013,2,3.0,0.0,49.0,0.0,34.85775716829873,-79.10025821206933,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.10025821206933 34.85775716829873, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,27.21162337235426
B371559602021017P0089,B371559602021017H032,B371559602021017,2,3.0,0.0,59.0,0.0,34.85358365297814,-79.10903666954168,3.0,3.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.10903666954168 34.85358365297814, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,41.764522673670456
B371559602021017P0069,B371559602021017H035,B371559602021017,2,3.0,0.0,23.0,0.0,34.85358365297814,-79.10903666954168,1.0,1.0,0.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.10903666954168 34.85358365297814, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,29.038049320475267
B371559602021018P0101,B371559602021018H025,B371559602021018,2,3.0,0.0,22.0,0.0,34.8528401553745,-79.09899173645105,1.0,1.0,0.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.09899173645105 34.8528401553745, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,20.86304572310879
B371559602021026P0055,B371559602021026H018,B371559602021026,2,3.0,0.0,64.0,0.0,34.84844712436113,-79.14329854357,1.0,3.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.14329854357 34.84844712436113, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,19.056332038582468
B371559602021046P0013,B371559602021046H004,B371559602021046,2,3.0,0.0,51.0,0.0,34.821931561461724,-79.12447437590552,3.0,2.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.12447437590552 34.821931561461724, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,27.917886292541468
B371559602021048P0054,B371559602021048H016,B371559602021048,2,3.0,0.0,55.0,0.0,34.82194706494544,-79.1147971114024,2.0,3.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.1147971114024 34.82194706494544, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,29.91941335685388
B371559602021052P0142,B371559602021052H030,B371559602021052,2,3.0,1.0,30.0,0.0,34.83253909734409,-79.10497436143964,1.0,2.0,1.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.10497436143964 34.83253909734409, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,28.618503181153294
B371559602021052P0160,B371559602021052H048,B371559602021052,2,3.0,1.0,55.0,0.0,34.83253909734409,-79.10497436143964,1.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.10497436143964 34.83253909734409, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,11.00046915681325
B371559602021053P0137,B371559602021053H024,B371559602021053,2,3.0,0.0,45.0,0.0,34.83975812122583,-79.09462736604465,1.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.09462736604465 34.83975812122583, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,25.484583796375297
B371559602022008P0018,B371559602022008H005,B371559602022008,2,1.0,1.0,56.0,0.0,34.83094910287207,-79.07902163432679,2.0,3.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.07902163432679 34.83094910287207, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,17.780302038618192
B371559602022009P0214,B371559602022009H028,B371559602022009,2,3.0,0.0,25.0,0.0,34.825416084163415,-79.08783741145004,2.0,1.0,0.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.08783741145004 34.825416084163415, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,3.085197767849997
B371559602022009P0232,B371559602022009H032,B371559602022009,2,3.0,0.0,50.0,0.0,34.825416084163415,-79.08783741145004,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.08783741145004 34.825416084163415, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,21.433060316015546
B371559602022009P0159,B371559602022009H057,B371559602022009,1,3.0,1.0,38.0,0.0,34.825416084163415,-79.08783741145004,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.08783741145004 34.825416084163415, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,27.6560666405716
B371559602022009P0167,B371559602022009H058,B371559602022009,1,3.0,1.0,48.0,0.0,34.825416084163415,-79.08783741145004,3.0,2.0,3.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -79.08783741145004 34.825416084163415, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,23.57778769290292
B371559602022019P0010,B371559602022019H004,B371559602022019,2,1.0,0.0,30.0,0.0,34.81364706046168,-79.06093051273325,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.06093051273325 34.813647060461676, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,20.498757644601376
B371559602022030P0032,B371559602022030H004,B371559602022030,2,3.0,0.0,61.0,0.0,34.81040954133108,-79.09148011330126,2.0,3.0,2.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -79.09148011330126 34.810409541331076, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,22.685706524288577
B371559602022058P0215,B371559602022058H044,B371559602022058,2,3.0,0.0,42.0,0.0,34.78373297023144,-79.08084567350089,2.0,2.0,1.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.08084567350089 34.78373297023144, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,16.723084764039434
B371559602022058P0212,B371559602022058H051,B371559602022058,2,3.0,0.0,38.0,0.0,34.78373297023144,-79.08084567350089,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.08084567350089 34.78373297023144, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,19.217921468703057
B371559602022061P0021,B371559602022061H007,B371559602022061,2,3.0,0.0,53.0,0.0,34.77704395360563,-79.07199642342346,2.0,2.0,3.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.07199642342346 34.77704395360563, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,15.85654838838684
B371559602022070P0062,B371559602022070H015,B371559602022070,2,3.0,0.0,54.0,0.0,34.778849453864616,-79.09224993538945,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.09224993538945 34.778849453864616, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,19.75228605191369
B371559603001000P0011,B371559603001000H003,B371559603001000,2,3.0,0.0,33.0,0.0,34.85094562087329,-79.1664141312053,3.0,2.0,3.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -79.1664141312053 34.85094562087329, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,23.105619155563744
B371559603001008P0056,B371559603001008H008,B371559603001008,2,1.0,1.0,40.0,0.0,34.82403155732075,-79.1514832294224,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.1514832294224 34.82403155732075, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,5.462570969561764
B371559603001008P0114,B371559603001008H021,B371559603001008,2,2.0,0.0,59.0,0.0,34.82403155732075,-79.1514832294224,1.0,3.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.1514832294224 34.82403155732075, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,26.88400204040974
B371559603001008P0015,B371559603001008H069,B371559603001008,2,1.0,0.0,57.0,0.0,34.82403155732075,-79.1514832294224,2.0,3.0,2.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.1514832294224 34.82403155732075, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,24.797690678651364
B371559603001008P0198,B371559603001008H099,B371559603001008,1,3.0,0.0,57.0,0.0,34.82403155732075,-79.1514832294224,1.0,3.0,3.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -79.1514832294224 34.82403155732075, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,23.623812807011817
B371559603001010P0028,B371559603001010H002,B371559603001010,2,2.0,0.0,52.0,0.0,34.81895054615045,-79.145577585635,2.0,2.0,4.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.145577585635 34.81895054615045, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,24.797690678651364
B371559603001018P0013,B371559603001018H006,B371559603001018,2,1.0,0.0,50.0,0.0,34.83303457727396,-79.16049235254344,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.16049235254344 34.83303457727396, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,26.00783411073458
B371559603001021P0018,B371559603001021H006,B371559603001021,2,2.0,0.0,54.0,0.0,34.81520303865677,-79.13870355079703,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.13870355079703 34.81520303865677, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,24.319078457344474
B371559603001031P0005,B371559603001031H002,B371559603001031,2,1.0,0.0,45.0,0.0,34.8250655502511,-79.17828422307484,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.17828422307484 34.8250655502511, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,16.747526746092248
B371559603001031P0001,B371559603001031H003,B371559603001031,1,1.0,0.0,48.0,0.0,34.8250655502511,-79.17828422307484,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.17828422307484 34.8250655502511, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,25.01877743413085
B371559603001035P0031,B371559603001035H014,B371559603001035,2,3.0,0.0,31.0,0.0,34.82419705029168,-79.17210038050352,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.17210038050352 34.82419705029168, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,27.167738105550853
B371559603001040P0026,B371559603001040H024,B371559603001040,1,3.0,0.0,53.0,0.0,34.806819021498335,-79.12296196695488,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.12296196695488 34.806819021498335, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,22.222617512630297
B371559603001055P0014,B371559603001055H006,B371559603001055,2,2.0,0.0,54.0,0.0,34.809052016307724,-79.15781535136968,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.15781535136968 34.809052016307724, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,25.02650266820952
B371559603001057P0005,B371559603001057H001,B371559603001057,2,1.0,0.0,51.0,0.0,34.81308902364397,-79.16716413255482,3.0,2.0,3.0,JT07,15.0,61.0,34.63871,-79.01208,"LINESTRING ( -79.16716413255482 34.81308902364397, -79.01208 34.63871)",TANGLEWOOD ELEMENTARY SCHOOL,23.333072297647306
B371559603001061P0019,B371559603001061H002,B371559603001061,2,1.0,0.0,42.0,0.0,34.81793653364981,-79.17413222836629,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.17413222836629 34.81793653364981, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,21.126261052624223
B371559603001069P0003,B371559603001069H001,B371559603001069,1,1.0,0.0,38.0,0.0,34.81461752589768,-79.17210469470955,3.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.17210469470955 34.81461752589768, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,18.53547927985506
B371559603001070P0050,B371559603001070H015,B371559603001070,1,3.0,0.0,24.0,0.0,34.81296252260013,-79.16933768430873,2.0,1.0,0.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.16933768430873 34.81296252260013, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,26.49718528916052
B371559603001071P0006,B371559603001071H006,B371559603001071,2,1.0,0.0,30.0,0.0,34.80836701099257,-79.16893418459217,2.0,2.0,2.0,JT07,15.0,61.0,34.61064,-79.02268,"LINESTRING ( -79.16893418459217 34.80836701099257, -79.02268 34.61064)",W H KNUCKLES ELEMENTARY SCHOOL,23.660782313263866
B371559603001089P0005,B371559603001089H001,B371559603001089,2,1.0,0.0,33.0,0.0,34.77268293428027,-79.10372049372076,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.10372049372076 34.77268293428027, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,25.69800658439813
B371559603001091P0006,B371559603001091H002,B371559603001091,2,3.0,0.0,40.0,0.0,34.77120693102733,-79.10013755345962,2.0,2.0,2.0,JT07,15.0,61.0,34.61427,-78.98773,"LINESTRING ( -79.10013755345962 34.77120693102733, -78.98773 34.61427)",JANIE CARYLE HARGRAVE SCHOOL,18.719848833477016
B371559603001102P0009,B371559603001102H005,B371559603001102,2,3.0,0.0,52.0,0.0,34.773334929528055,-79.13295668177858,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.13295668177858 34.773334929528055, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,24.060993439800384
B371559603002012P0066,B371559603002012H020,B371559603002012,2,3.0,0.0,53.0,0.0,34.826996541868034,-79.21419691847514,1.0,2.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.21419691847514 34.826996541868034, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,10.516566097926642
B371559603002020P0076,B371559603002020H048,B371559603002020,2,2.0,0.0,32.0,0.0,34.821308532218715,-79.2023797277585,2.0,2.0,3.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.2023797277585 34.821308532218715, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,26.24783647221847
B371559603002025P0025,B371559603002025H007,B371559603002025,2,3.0,0.0,44.0,0.0,34.820174532222524,-79.19440569170749,3.0,2.0,3.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -79.19440569170749 34.820174532222524, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,25.01700818840362
B371559603002027P0059,B371559603002027H019,B371559603002027,2,1.0,1.0,40.0,0.0,34.82306254035457,-79.19174783895593,2.0,2.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.19174783895593 34.82306254035457, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,12.39284429280901
B371559603002028P0075,B371559603002028H039,B371559603002028,2,2.0,0.0,47.0,0.0,34.823263542141895,-79.1881678292289,1.0,2.0,3.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -79.1881678292289 34.823263542141895, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,30.99872657493918
B371559603002028P0039,B371559603002028H041,B371559603002028,2,1.0,0.0,31.0,0.0,34.823263542141895,-79.1881678292289,1.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.1881678292289 34.823263542141895, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,28.415074191397785
B371559603002033P0021,B371559603002033H007,B371559603002033,1,2.0,0.0,50.0,0.0,34.82558604930387,-79.18447628346026,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.18447628346026 34.82558604930387, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,25.01307004272404
B371559603002057P0065,B371559603002057H032,B371559603002057,2,3.0,0.0,36.0,0.0,34.81750902626226,-79.1924697211668,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.1924697211668 34.81750902626226, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,27.44974823566609
B371559603002059P0021,B371559603002059H008,B371559603002059,2,3.0,0.0,48.0,0.0,34.82103353549467,-79.19118682247698,2.0,2.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.19118682247698 34.82103353549467, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,28.78276089924421
B371559603002075P0002,B371559603002075H003,B371559603002075,2,3.0,0.0,64.0,0.0,34.81577252442687,-79.18512233066336,1.0,3.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.18512233066336 34.81577252442687, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,27.33292477241125
B371559603002083P0025,B371559603002083H002,B371559603002083,2,2.0,0.0,65.0,0.0,34.81373451646659,-79.19365064571888,2.0,3.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.19365064571888 34.81373451646659, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,27.36167807029198
B371559603003000P0039,B371559603003000H022,B371559603003000,2,1.0,0.0,57.0,0.0,34.808352005474454,-79.18612698092697,3.0,3.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.18612698092697 34.808352005474454, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,13.542849277100688
B371559603003000P0088,B371559603003000H029,B371559603003000,2,2.0,0.0,42.0,0.0,34.808352005474454,-79.18612698092697,2.0,2.0,3.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.18612698092697 34.808352005474454, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,25.44815503572353
B371559603003000P0012,B371559603003000H045,B371559603003000,1,1.0,0.0,59.0,0.0,34.808352005474454,-79.18612698092697,1.0,3.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.18612698092697 34.808352005474454, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,26.407808730922028
B371559603003003P0134,B371559603003003H002,B371559603003003,2,7.0,1.0,59.0,0.0,34.80920050497704,-79.19430554170182,1.0,3.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.19430554170182 34.80920050497704, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,19.125332596394465
B371559603003003P0023,B371559603003003H027,B371559603003003,1,2.0,0.0,38.0,0.0,34.80920050497704,-79.19430554170182,2.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.19430554170182 34.80920050497704, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,27.141901955614767
B371559603003003P0070,B371559603003003H028,B371559603003003,2,2.0,0.0,43.0,0.0,34.80920050497704,-79.19430554170182,2.0,2.0,3.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -79.19430554170182 34.80920050497704, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,24.53499915492503
B371559603003006P0013,B371559603003006H002,B371559603003006,1,2.0,0.0,56.0,0.0,34.80783250037514,-79.19809092482849,3.0,3.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.19809092482849 34.80783250037514, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,18.539123976212185
B371559603003006P0043,B371559603003006H014,B371559603003006,1,3.0,0.0,22.0,0.0,34.80783250037514,-79.19809092482849,2.0,1.0,0.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -79.19809092482849 34.80783250037514, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,23.51230148916113
B371559603003007P0018,B371559603003007H001,B371559603003007,2,2.0,0.0,60.0,0.0,34.80827200177079,-79.19712516307895,3.0,3.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.19712516307895 34.80827200177079, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,13.784986008425037
B371559603003008P0034,B371559603003008H011,B371559603003008,2,3.0,0.0,35.0,0.0,34.80880950181913,-79.20113721401393,1.0,2.0,2.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -79.20113721401393 34.80880950181913, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,27.90803334065541
B371559603003012P0047,B371559603003012H012,B371559603003012,2,2.0,0.0,65.0,0.0,34.805872498028414,-79.19005998692701,1.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.19005998692701 34.805872498028414, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,13.556957596179094
B371559603003013P0044,B371559603003013H012,B371559603003013,1,2.0,0.0,57.0,0.0,34.805838497127084,-79.19267761717502,3.0,3.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.19267761717502 34.805838497127084, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,22.967743048004227
